id	geneID	symbol	geneName	otherID	species	humanOrtho	authority	version_date
662	80380	CD273	programmed cell death 1 ligand 2	80380	human	80380	sanger	20110624
663	29126	CD274	CD274 molecule	29126	human	29126	sanger	20110624
664	972	CD74	CD74 molecule, major histocompatibility complex, class II invariant chain	972	human	972	sanger	20110624
665	973	CD79A	CD79a molecule, immunoglobulin-associated alpha	973	human	973	sanger	20110624
666	974	CD79B	CD79b molecule, immunoglobulin-associated beta	974	human	974	sanger	20110624
667	999	CDH1	cadherin 1, type 1, E-cadherin (epithelial)	999	human	999	sanger	20110624
668	1009	CDH11	cadherin 11, type 2, OB-cadherin (osteoblast)	1009	human	1009	sanger	20110624
669	1019	CDK4	cyclin-dependent kinase 4	1019	human	1019	sanger	20110624
670	1021	CDK6	cyclin-dependent kinase 6	1021	human	1021	sanger	20110624
671	1029	CDKN2A -p16(INK4a)	cyclin-dependent kinase inhibitor 2A (melanoma, p16, inhibits CDK4)	CDKN2A- p14ARF	human	1029	sanger	20110624
672	1031	CDKN2C	cyclin-dependent kinase inhibitor 2C (p18, inhibits CDK4)	1031	human	1031	sanger	20110624
673	1045	CDX2	caudal type homeobox 2	1045	human	1045	sanger	20110624
674	1050	CEBPA	CCAAT/enhancer binding protein (C/EBP), alpha	1050	human	1050	sanger	20110624
675	11064	CEP1	centriolin	11064	human	11064	sanger	20110624
676	79145	CHCHD7	coiled-coil-helix-coiled-coil-helix domain containing 7	79145	human	79145	sanger	20110624
677	11200	CHEK2	CHK2 checkpoint homolog (S. pombe)	11200	human	11200	sanger	20110624
678	26511	CHIC2	cysteine-rich hydrophobic domain 2	26511	human	26511	sanger	20110624
679	1123	CHN1	chimerin (chimaerin) 1	1123	human	1123	sanger	20110624
680	23152	CIC	capicua homolog (Drosophila)	23152	human	23152	sanger	20110624
681	4261	CIITA	class II, major histocompatibility complex, transactivator	MHC2TA	human	4261	sanger	20110624
682	1213	CLTC	clathrin, heavy chain (Hc)	1213	human	1213	sanger	20110624
683	8218	CLTCL1	clathrin, heavy chain-like 1	8218	human	8218	sanger	20110624
684	57007	CMKOR1	chemokine (C-X-C motif) receptor 7	57007	human	57007	sanger	20110624
685	1277	COL1A1	collagen, type I, alpha 1	1277	human	1277	sanger	20110624
686	1316	COPEB	Kruppel-like factor 6	1316	human	1316	sanger	20110624
687	1345	COX6C	cytochrome c oxidase subunit VIc	1345	human	1345	sanger	20110624
688	1385	CREB1	cAMP responsive element binding protein 1	1385	human	1385	sanger	20110624
689	90993	CREB3L1	cAMP responsive element binding protein 3-like 1	90993	human	90993	sanger	20110624
690	64764	CREB3L2	cAMP responsive element binding protein 3-like 2	64764	human	64764	sanger	20110624
691	1387	CREBBP	CREB binding protein	1387	human	1387	sanger	20110624
692	64109	CRLF2	cytokine receptor-like factor 2	64109	human	64109	sanger	20110624
693	64784	CRTC3	CREB regulated transcription coactivator 3	64784	human	64784	sanger	20110624
694	1499	CTNNB1	catenin (cadherin-associated protein), beta 1, 88kDa	1499	human	1499	sanger	20110624
695	1540	CYLD	cylindromatosis (turban tumor syndrome)	1540	human	1540	sanger	20110624
696	8030	D10S170	coiled-coil domain containing 6	8030	human	8030	sanger	20110624
697	1616	DAXX	death-domain associated protein	1616	human	1616	sanger	20110624
698	1643	DDB2	damage-specific DNA binding protein 2, 48kDa	1643	human	1643	sanger	20110624
699	1649	DDIT3	DNA-damage-inducible transcript 3	1649	human	1649	sanger	20110624
700	1662	DDX10	DEAD (Asp-Glu-Ala-Asp) box polypeptide 10	1662	human	1662	sanger	20110624
701	1655	DDX5	DEAD (Asp-Glu-Ala-Asp) box polypeptide 5	1655	human	1655	sanger	20110624
702	1656	DDX6	DEAD (Asp-Glu-Ala-Asp) box polypeptide 6	1656	human	1656	sanger	20110624
703	7913	DEK	DEK oncogene	7913	human	7913	sanger	20110624
704	23405	DICER1	dicer 1, ribonuclease type III	23405	human	23405	sanger	20110624
705	1788	DNMT3A	DNA (cytosine-5-)-methyltransferase 3 alpha	1788	human	1788	sanger	20110624
706	22947	DUX4	double homeobox 4	22947	human	22947	sanger	20110624
707	1879	EBF1	early B-cell factor 1	1879	human	1879	sanger	20110624
708	1956	EGFR	epidermal growth factor receptor	1956	human	1956	sanger	20110624
709	1974	EIF4A2	eukaryotic translation initiation factor 4A2	1974	human	1974	sanger	20110624
710	2000	ELF4	E74-like factor 4 (ets domain transcription factor)	2000	human	2000	sanger	20110624
711	2005	ELK4	ELK4, ETS-domain protein (SRF accessory protein 1)	2005	human	2005	sanger	20110624
712	23085	ELKS	ELKS/RAB6-interacting/CAST family member 1	23085	human	23085	sanger	20110624
713	8178	ELL	elongation factor RNA polymerase II	8178	human	8178	sanger	20110624
714	2006	ELN	elastin	2006	human	2006	sanger	20110624
715	27436	EML4	echinoderm microtubule associated protein like 4	27436	human	27436	sanger	20110624
716	2033	EP300	E1A binding protein p300	2033	human	2033	sanger	20110624
717	2060	EPS15	epidermal growth factor receptor pathway substrate 15	2060	human	2060	sanger	20110624
718	2064	ERBB2	v-erb-b2 erythroblastic leukemia viral oncogene homolog 2, neuro/glioblastoma derived oncogene homolog (avian)	2064	human	2064	sanger	20110624
719	2068	ERCC2	excision repair cross-complementing rodent repair deficiency, complementation group 2	2068	human	2068	sanger	20110624
720	2071	ERCC3	excision repair cross-complementing rodent repair deficiency, complementation group 3 (xeroderma pigmentosum group B complementing)	2071	human	2071	sanger	20110624
721	2072	ERCC4	excision repair cross-complementing rodent repair deficiency, complementation group 4	2072	human	2072	sanger	20110624
722	2073	ERCC5	excision repair cross-complementing rodent repair deficiency, complementation group 5	2073	human	2073	sanger	20110624
723	2078	ERG 	v-ets erythroblastosis virus E26 oncogene homolog (avian)	2078	human	2078	sanger	20110624
724	2115	ETV1	ets variant 1	2115	human	2115	sanger	20110624
725	2118	ETV4	ets variant 4	2118	human	2118	sanger	20110624
726	2119	ETV5	ets variant 5	2119	human	2119	sanger	20110624
727	2120	ETV6	ets variant 6	2120	human	2120	sanger	20110624
728	2122	EVI1	MDS1 and EVI1 complex locus	2122	human	2122	sanger	20110624
729	2130	EWSR1	Ewing sarcoma breakpoint region 1	2130	human	2130	sanger	20110624
730	2131	EXT1	exostosin 1	2131	human	2131	sanger	20110624
731	2132	EXT2	exostosin 2	2132	human	2132	sanger	20110624
732	2146	EZH2	enhancer of zeste homolog 2	2146	human	2146	sanger	20110624
733	23305	FACL6	acyl-CoA synthetase long-chain family member 6	23305	human	23305	sanger	20110624
734	2175	FANCA	Fanconi anemia, complementation group A	2175	human	2175	sanger	20110624
735	2176	FANCC	Fanconi anemia, complementation group C	2176	human	2176	sanger	20110624
736	2177	FANCD2	Fanconi anemia, complementation group D2	2177	human	2177	sanger	20110624
737	2178	FANCE	Fanconi anemia, complementation group E	2178	human	2178	sanger	20110624
738	2188	FANCF	Fanconi anemia, complementation group F	2188	human	2188	sanger	20110624
739	2189	FANCG	Fanconi anemia, complementation group G	2189	human	2189	sanger	20110624
740	55294	FBXW7	F-box and WD-40 domain protein 7 (archipelago homolog, Drosophila)	55294	human	55294	sanger	20110624
741	2213	FCGR2B	Fc fragment of IgG, low affinity IIb, receptor (CD32)	2213	human	2213	sanger	20110624
742	54738	FEV	FEV (ETS oncogene family)	54738	human	54738	sanger	20110624
743	2260	FGFR1	fibroblast growth factor receptor 1	2260	human	2260	sanger	20110624
744	11116	FGFR1OP	FGFR1 oncogene partner	11116	human	11116	sanger	20110624
745	2263	FGFR2	fibroblast growth factor receptor 2	2263	human	2263	sanger	20110624
746	2261	FGFR3	fibroblast growth factor receptor 3	2261	human	2261	sanger	20110624
747	2271	FH	fumarate hydratase	2271	human	2271	sanger	20110624
748	2272	FHIT	fragile histidine triad gene	2272	human	2272	sanger	20110624
749	81608	FIP1L1	FIP1 like 1 (S. cerevisiae)	81608	human	81608	sanger	20110624
750	2313	FLI1	Friend leukemia virus integration 1	2313	human	2313	sanger	20110624
751	145788	FLJ27352	BX648577, FLJ27352 hypothetical LOC145788	145788	human	145788	sanger	20110624
752	2322	FLT3	fms-related tyrosine kinase 3	2322	human	2322	sanger	20110624
753	23048	FNBP1	formin binding protein 1	23048	human	23048	sanger	20110624
754	668	FOXL2	forkhead box L2	668	human	668	sanger	20110624
755	2308	FOXO1A	forkhead box O1	2308	human	2308	sanger	20110624
756	2309	FOXO3A	forkhead box O3	2309	human	2309	sanger	20110624
757	27086	FOXP1	forkhead box P1	27086	human	27086	sanger	20110624
758	10272	FSTL3	follistatin-like 3 (secreted glycoprotein)	10272	human	10272	sanger	20110624
759	2521	FUS	fused in sarcoma	2521	human	2521	sanger	20110624
760	2531	FVT1	3-ketodihydrosphingosine reductase	2531	human	2531	sanger	20110624
761	8522	GAS7	growth arrest-specific 7	8522	human	8522	sanger	20110624
762	2623	GATA1	GATA binding protein 1 (globin transcription factor 1)	2623	human	2623	sanger	20110624
763	2624	GATA2	GATA binding protein 2	2624	human	2624	sanger	20110624
764	2625	GATA3	GATA binding protein 3	2625	human	2625	sanger	20110624
765	8833	GMPS	guanine monphosphate synthetase	8833	human	8833	sanger	20110624
766	2767	GNA11	guanine nucleotide binding protein (G protein), alpha 11 (Gq class)	2767	human	2767	sanger	20110624
767	2776	GNAQ	guanine nucleotide binding protein (G protein), q polypeptide	2776	human	2776	sanger	20110624
768	2778	GNAS	GNAS complex locus	2778	human	2778	sanger	20110624
769	9950	GOLGA5	golgin A5	9950	human	9950	sanger	20110624
770	57120	GOPC	golgi-associated PDZ and coiled-coil motif containing	57120	human	57120	sanger	20110624
771	2719	GPC3	glypican 3	2719	human	2719	sanger	20110624
772	10243	GPHN	gephyrin	10243	human	10243	sanger	20110624
773	23092	GRAF	Rho GTPase activating protein 26	23092	human	23092	sanger	20110624
774	92521	HCMOGT-1	sperm antigen with calponin homology and coiled-coil domains 1	92521	human	92521	sanger	20110624
775	10978	HEAB	CLP1, cleavage and polyadenylation factor I subunit, homolog (S. cerevisiae)	10978	human	10978	sanger	20110624
776	9709	HERPUD1	homocysteine-inducible, endoplasmic reticulum stress-inducible, ubiquitin-like domain member 1	9709	human	9709	sanger	20110624
777	3092	HIP1	huntingtin interacting protein 1	3092	human	3092	sanger	20110624
778	8294	HIST1H4I	histone cluster 1, H4i	8294	human	8294	sanger	20110624
779	3131	HLF	hepatic leukemia factor	3131	human	3131	sanger	20110624
780	3110	HLXB9	motor neuron and pancreas homeobox 1	3110	human	3110	sanger	20110624
781	3159	HMGA1	high mobility group AT-hook 1	3159	human	3159	sanger	20110624
782	8091	HMGA2	high mobility group AT-hook 2	8091	human	8091	sanger	20110624
783	3181	HNRNPA2B1	heterogeneous nuclear ribonucleoprotein A2/B1	3181	human	3181	sanger	20110624
784	84376	HOOK3	hook homolog 3 (Drosophila)	84376	human	84376	sanger	20110624
785	3207	HOXA11	homeobox A11	3207	human	3207	sanger	20110624
786	3209	HOXA13	homeobox A13	3209	human	3209	sanger	20110624
787	3205	HOXA9	homeobox A9	3205	human	3205	sanger	20110624
788	3227	HOXC11	homeobox C11	3227	human	3227	sanger	20110624
789	3229	HOXC13	homeobox C13	3229	human	3229	sanger	20110624
790	3237	HOXD11	homeobox D11	3237	human	3237	sanger	20110624
791	3239	HOXD13	homeobox D13	3239	human	3239	sanger	20110624
792	3265	HRAS	v-Ha-ras Harvey rat sarcoma viral oncogene homolog	3265	human	3265	sanger	20110624
793	3279	HRPT2	hyperparathyroidism 2 	3279	human	3279	sanger	20110624
794	3320	HSPCA	heat shock protein 90kDa alpha (cytosolic), class A member 1	3320	human	3320	sanger	20110624
795	3326	HSPCB	heat shock protein 90kDa alpha (cytosolic), class B member 1	3326	human	3326	sanger	20110624
796	3417	IDH1	isocitrate dehydrogenase 1 (NADP+), soluble	3417	human	3417	sanger	20110624
797	3418	IDH2	isocitrate dehydrogenase 2 (NADP+), mitochondrial	3418	human	3418	sanger	20110624
798	3492	IGH@	immunoglobulin heavy locus	3492	human	3492	sanger	20110624
799	50802	IGK@	immunoglobulin kappa locus	50802	human	50802	sanger	20110624
800	3535	IGL@	immunoglobulin lambda locus	3535	human	3535	sanger	20110624
801	10320	IKZF1	IKAROS family zinc finger 1 (Ikaros)	10320	human	10320	sanger	20110624
802	3558	IL2	interleukin 2	3558	human	3558	sanger	20110624
803	50615	IL21R	interleukin 21 receptor	50615	human	50615	sanger	20110624
804	3572	IL6ST	interleukin 6 signal transducer (gp130, oncostatin M receptor)	3572	human	3572	sanger	20110624
805	3662	IRF4	interferon regulatory factor 4	3662	human	3662	sanger	20110624
806	83417	IRTA1	Fc receptor-like 4	83417	human	83417	sanger	20110624
807	3702	ITK	IL2-inducible T-cell kinase	3702	human	3702	sanger	20110624
808	3716	JAK1	Janus kinase 1	3716	human	3716	sanger	20110624
809	3717	JAK2	Janus kinase 2	3717	human	3717	sanger	20110624
810	3718	JAK3	Janus kinase 3	3718	human	3718	sanger	20110624
811	221895	JAZF1	JAZF zinc finger 1	221895	human	221895	sanger	20110624
812	3725	JUN	jun proto-oncogene	3725	human	3725	sanger	20110624
813	5927	KDM5A	lysine (K)-specific demethylase 5A	5927	human	5927	sanger	20110624
814	8242	KDM5C	lysine (K)-specific demethylase 5C	8242	human	8242	sanger	20110624
815	7403	KDM6A	lysine (K)-specific demethylase 6A	7403	human	7403	sanger	20110624
816	3791	KDR	kinase insert domain receptor (a type III receptor tyrosine kinase)	3791	human	3791	sanger	20110624
817	57670	KIAA1549	KIAA1549	57670	human	57670	sanger	20110624
818	3815	KIT	v-kit Hardy-Zuckerman 4 feline sarcoma viral oncogene homolog	3815	human	3815	sanger	20110624
819	3817	KLK2	kallikrein-related peptidase 2	3817	human	3817	sanger	20110624
820	3845	KRAS	v-Ki-ras2 Kirsten rat sarcoma viral oncogene homolog	3845	human	3845	sanger	20110624
821	3895	KTN1	kinectin 1 (kinesin receptor)	3895	human	3895	sanger	20110624
822	3899	LAF4	AF4/FMR2 family, member 3	3899	human	3899	sanger	20110624
823	3927	LASP1	LIM and SH3 protein 1	3927	human	3927	sanger	20110624
824	3932	LCK	lymphocyte-specific protein tyrosine kinase	3932	human	3932	sanger	20110624
825	3936	LCP1	lymphocyte cytosolic protein 1 (L-plastin)	3936	human	3936	sanger	20110624
826	80312	LCX	leukemia-associated protein with a CXXC domain	80312	human	80312	sanger	20110624
827	10186	LHFP	lipoma HMGIC fusion partner	10186	human	10186	sanger	20110624
828	3977	LIFR	leukemia inhibitory factor receptor alpha	3977	human	3977	sanger	20110624
829	4004	LMO1	LIM domain only 1 (rhombotin 1)	4004	human	4004	sanger	20110624
830	4005	LMO2	LIM domain only 2 (rhombotin-like 1)	4005	human	4005	sanger	20110624
831	4026	LPP	LIM domain containing preferred translocation partner in lipoma	4026	human	4026	sanger	20110624
832	4066	LYL1	lymphoblastic leukemia derived sequence 1	4066	human	4066	sanger	20110624
833	4089	MADH4	SMAD family member 4	4089	human	4089	sanger	20110624
834	4094	MAF	v-maf musculoaponeurotic fibrosarcoma oncogene homolog (avian)	4094	human	4094	sanger	20110624
835	9935	MAFB	v-maf musculoaponeurotic fibrosarcoma oncogene homolog B (avian)	9935	human	9935	sanger	20110624
836	10892	MALT1	mucosa associated lymphoid tissue lymphoma translocation gene 1	10892	human	10892	sanger	20110624
837	84441	MAML2	mastermind-like 2 (Drosophila)	84441	human	84441	sanger	20110624
838	6416	MAP2K4	mitogen-activated protein kinase kinase 4	6416	human	6416	sanger	20110624
839	4193	MDM2	Mdm2 p53 binding protein homolog (mouse)	4193	human	4193	sanger	20110624
840	4194	MDM4	Mdm4 p53 binding protein homolog (mouse)	4194	human	4194	sanger	20110624
841	4197	MDS1	myelodysplasia syndrome 1	4197	human	4197	sanger	20110624
842	259283	MDS2	myelodysplastic syndrome 2 translocation associated	259283	human	259283	sanger	20110624
843	94159	MECT1	mucoepidermoid translocated 1	94159	human	94159	sanger	20110624
844	4221	MEN1	multiple endocrine neoplasia type 1 gene	4221	human	4221	sanger	20110624
845	4233	MET	met proto-oncogene (hepatocyte growth factor receptor)	4233	human	4233	sanger	20110624
846	4286	MITF	microphthalmia-associated transcription factor	4286	human	4286	sanger	20110624
847	57591	MKL1	megakaryoblastic leukemia (translocation) 1	57591	human	57591	sanger	20110624
848	4291	MLF1	myeloid leukemia factor 1	4291	human	4291	sanger	20110624
849	4292	MLH1	mutL homolog 1, colon cancer, nonpolyposis type 2 (E. coli)	4292	human	4292	sanger	20110624
850	4297	MLL	myeloid/lymphoid or mixed-lineage leukemia (trithorax homolog, Drosophila)	4297	human	4297	sanger	20110624
851	8085	MLL2	myeloid/lymphoid or mixed-lineage leukemia 2	8085	human	8085	sanger	20110624
852	58508	MLL3	myeloid/lymphoid or mixed-lineage leukemia 3	58508	human	58508	sanger	20110624
853	4298	MLLT1	myeloid/lymphoid or mixed-lineage leukemia (trithorax homolog, Drosophila); translocated to, 1	4298	human	4298	sanger	20110624
854	8028	MLLT10	myeloid/lymphoid or mixed-lineage leukemia (trithorax homolog, Drosophila); translocated to, 10	8028	human	8028	sanger	20110624
855	4299	MLLT2	AF4/FMR2 family, member 1	4299	human	4299	sanger	20110624
856	4300	MLLT3	myeloid/lymphoid or mixed-lineage leukemia (trithorax homolog, Drosophila); translocated to, 3	4300	human	4300	sanger	20110624
857	4301	MLLT4	myeloid/lymphoid or mixed-lineage leukemia (trithorax homolog, Drosophila); translocated to, 4	4301	human	4301	sanger	20110624
858	4302	MLLT6	myeloid/lymphoid or mixed-lineage leukemia (trithorax homolog, Drosophila); translocated to, 6	4302	human	4302	sanger	20110624
859	4303	MLLT7	forkhead box O4	4303	human	4303	sanger	20110624
860	4330	MN1	meningioma (disrupted in balanced translocation) 1	4330	human	4330	sanger	20110624
861	4352	MPL	myeloproliferative leukemia virus oncogene	4352	human	4352	sanger	20110624
862	10801	MSF	septin 9	10801	human	10801	sanger	20110624
863	4436	MSH2	mutS homolog 2, colon cancer, nonpolyposis type 1 (E. coli)	4436	human	4436	sanger	20110624
864	2956	MSH6	mutS homolog 6 (E. coli)	2956	human	2956	sanger	20110624
865	124540	MSI2	musashi homolog 2 (Drosophila)	124540	human	124540	sanger	20110624
866	4478	MSN	moesin	4478	human	4478	sanger	20110624
867	4515	MTCP1	mature T-cell proliferation 1	4515	human	4515	sanger	20110624
868	4582	MUC1	mucin 1, cell surface associated	4582	human	4582	sanger	20110624
869	4595	MUTYH	mutY homolog (E. coli)	4595	human	4595	sanger	20110624
870	4602	MYB	v-myb myeloblastosis viral oncogene homolog (avian)	4602	human	4602	sanger	20110624
871	4609	MYC	v-myc myelocytomatosis viral oncogene homolog (avian)	4609	human	4609	sanger	20110624
872	4610	MYCL1	v-myc myelocytomatosis viral oncogene homolog 1, lung carcinoma derived (avian)	4610	human	4610	sanger	20110624
873	4613	MYCN	v-myc myelocytomatosis viral related oncogene, neuroblastoma derived (avian)	4613	human	4613	sanger	20110624
874	4615	MYD88	myeloid differentiation primary response gene (88)	4615	human	4615	sanger	20110624
875	4629	MYH11	myosin, heavy chain 11, smooth muscle	4629	human	4629	sanger	20110624
876	4627	MYH9	myosin, heavy chain 9, non-muscle	4627	human	4627	sanger	20110624
877	23522	MYST4	MYST histone acetyltransferase (monocytic leukemia) 4	23522	human	23522	sanger	20110624
878	4666	NACA	nascent polypeptide-associated complex alpha subunit	4666	human	4666	sanger	20110624
879	4683	NBS1	nibrin	4683	human	4683	sanger	20110624
880	8648	NCOA1	nuclear receptor coactivator 1	8648	human	8648	sanger	20110624
881	10499	NCOA2	nuclear receptor coactivator 2	10499	human	10499	sanger	20110624
